state,action,supervisor_action
12111112,down,up
12111112,up,nothing
12111212,right,nothing
12111212,up,down
12111212,left,down
12121211,down,up
12121211,right,nothing
12111212,down,left
12111112,right,up
12111112,left,right
12121111,left,right
12121111,left,right
12121111,right,right
12111112,down,left
12111112,up,nothing
12111212,right,right
12111212,up,up
12111212,left,nothing
12121211,down,left
12121211,right,nothing
12111212,down,nothing
12111112,right,left
12111112,left,right
12121111,left,down
12121111,left,down
12121111,right,nothing
12111112,down,right
12111112,up,right
12111212,right,down
12111212,up,up
12111212,left,down
12121211,down,down
12121211,right,right
12111212,down,right
12111112,right,right
12111112,left,left
12121111,left,left
12121111,left,right
12121111,right,up
12111112,down,left
12111112,up,left
12111212,right,down
12111212,up,down
12111212,left,right
12121211,down,right
12121211,right,left
12111212,down,right
12111112,right,left
12111112,left,nothing
12121111,left,nothing
12121111,left,nothing
12121111,right,nothing
12111112,down,left
12111112,up,up
12111212,right,down
12111212,up,left
12111212,left,down
12121211,down,left
12121211,right,up
12111212,down,right
12111112,right,right
12111112,left,left
12121111,left,down
12121111,left,right
12121111,right,down
12111112,down,right
12111112,up,nothing
12111212,right,down
12111212,up,down
12111212,left,down
12121211,down,up
12121211,right,nothing
12111212,down,left
12111112,right,right
12111112,left,nothing
12121111,left,left
12121111,left,right
12121111,right,right
12111112,down,left
12111112,up,nothing
12111212,right,down
12111212,up,left
12111212,left,left
12121211,down,up
12121211,right,left
12111212,down,left
12111112,right,right
12111112,left,left
12121111,left,down
12121111,left,down
12121111,right,up
12111112,down,left
12111112,up,left
12111212,right,left
12111212,up,down
12111212,left,down
12121211,down,nothing
12121211,right,down
12111212,down,nothing
12111112,right,right
12111112,left,up
12121111,left,left
12121111,left,left
12121111,right,nothing
12111112,down,up
12111112,up,nothing
12111212,right,left
12111212,up,down
12111212,left,up
12121211,down,down
12121211,right,left
12111212,down,nothing
12111112,right,down
12111112,left,down
12121111,left,down
12121111,left,left
12121111,right,up
12111112,down,down
12111112,up,up
12111212,right,down
12111212,up,down
12111212,left,up
12121211,down,up
12121211,right,right
12111212,down,right
12111112,right,right
12111112,left,down
12121111,left,up
12121111,left,up
12121111,right,left
12111112,down,up
12111112,up,down
12111212,right,down
12111212,up,left
12111212,left,right
12121211,down,up
12121211,right,right
12111212,down,nothing
12111112,right,down
12111112,left,up
12121111,left,right
12121111,left,right
12121111,right,nothing
12111112,down,up
12111112,up,up
12111212,right,down
12111212,up,down
12111212,left,up
12121211,down,left
12121211,right,right
12111212,down,left
12111112,right,right
12111112,left,right
12121111,left,nothing
12121111,left,left
12121111,right,right
12111112,down,right
12111112,up,right
12111212,right,up
12111212,up,nothing
12111212,left,right
12121211,down,nothing
12121211,right,up
12111212,down,left
12111112,right,left
12111112,left,up
12121111,left,nothing
12121111,left,right
12121111,right,left
12111112,down,down
12111112,up,up
12111212,right,nothing
12111212,up,left
12111212,left,down
12121211,down,nothing
12121211,right,nothing
12111212,down,nothing
12111112,right,nothing
12111112,left,down
12121111,left,down
12121111,left,down
12121111,right,down
12111112,down,up
12111112,up,down
12111212,right,nothing
12111212,up,down
12111212,left,left
12121211,down,up
12121211,right,down
12111212,down,nothing
12111112,right,up
12111112,left,down
12121111,left,up
12121111,left,nothing
12121111,right,nothing
12111112,down,down
12111112,up,left
12111212,right,up
12111212,up,nothing
12111212,left,nothing
12121211,down,left
12121211,right,right
12111212,down,left
12111112,right,right
12111112,left,down
12121111,left,right
12121111,left,left
12121111,right,right
12111112,down,up
12111112,up,right
12111212,right,left
12111212,up,down
12111212,left,up
12121211,down,right
12121211,right,down
12111212,down,up
12111112,right,left
12111112,left,left
12121111,left,down
12121111,left,right
12121111,right,up
12111112,down,nothing
12111112,up,up
12111212,right,up
12111212,up,left
12111212,left,nothing
12121211,down,down
12121211,right,nothing
12111212,down,up
12111112,right,nothing
12111112,left,nothing
12121111,left,down
12121111,left,down
12121111,right,down
12111112,down,right
12111112,up,up
12111212,right,right
12111212,up,down
12111212,left,nothing
12121211,down,down
12121211,right,up
12111212,down,up
12111112,right,down
12111112,left,nothing
12121111,left,up
12121111,left,nothing
12121111,right,nothing
12111112,down,down
12111112,up,left
12111212,right,right
12111212,up,nothing
12111212,left,left
12121211,down,right
12121211,right,left
12111212,down,up
12111112,right,nothing
12111112,left,nothing
12121111,left,down
12121111,left,up
12121111,right,right
12111112,down,down
12111112,up,right
12111212,right,up
12111212,up,left
12111212,left,up
12121211,down,down
12121211,right,left
12111212,down,left
12111112,right,nothing
12111112,left,nothing
12121111,left,down
12121111,left,up
12121111,right,down
12111112,down,nothing
12111112,up,down
12111212,right,nothing
12111212,up,left
12111212,left,up
12121211,down,left
12121211,right,down
12111212,down,right
12111112,right,left
12111112,left,left
12121111,left,up
12121111,left,down
12121111,right,left
12111112,down,up
12111112,up,up
12111212,right,up
12111212,up,down
12111212,left,left
12121211,down,left
12121211,right,nothing
12111212,down,left
12111112,right,left
12111112,left,up
12121111,left,left
12121111,left,right
12121111,right,down
12111112,down,up
12111112,up,left
12111212,right,down
12111212,up,down
12111212,left,nothing
12121211,down,left
12121211,right,left
12111212,down,left
12111112,right,right
12111112,left,up
12121111,left,down
12121111,left,down
12121111,right,right
12111112,down,nothing
12111112,up,nothing
12111212,right,left
12111212,up,right
12111212,left,left
12121211,down,left
12121211,right,up
12111212,down,down
12111112,right,left
12111112,left,up
12121111,left,left
12121111,left,right
12121111,right,right
12111112,down,down
12111112,up,right
12111212,right,left
12111212,up,nothing
12111212,left,down
12121211,down,up
12121211,right,nothing
12111212,down,nothing
12111112,right,left
12111112,left,nothing
12121111,left,left
12121111,left,up
12121111,right,left
12111112,down,up
12111112,up,down
12111212,right,down
12111212,up,up
12111212,left,down
12121211,down,down
12121211,right,left
12111212,down,up
12111112,right,nothing
12111112,left,nothing
12121111,left,nothing
12121111,left,nothing
12121111,right,nothing
12111112,down,left
12111112,up,down
12111212,right,down
12111212,up,up
12111212,left,left
12121211,down,right
12121211,right,up
12111212,down,nothing
12111112,right,down
12111112,left,down
12121111,left,right
12121111,left,nothing
12121111,right,left
12111112,down,right
12111112,up,down
12111212,right,down
12111212,up,nothing
12111212,left,up
12121211,down,right
12121211,right,right
12111212,down,nothing
12111112,right,nothing
12111112,left,up
12121111,left,right
12121111,left,left
12121111,right,down
12111112,down,nothing
12111112,up,nothing
12111212,right,up
12111212,up,up
12111212,left,up
12121211,down,right
12121211,right,down
12111212,down,nothing
12111112,right,nothing
12111112,left,down
12121111,left,right
12121111,left,right
12121111,right,up
12111112,down,right
12111112,up,nothing
12111212,right,left
12111212,up,down
12111212,left,nothing
12121211,down,up
12121211,right,left
12111212,down,down
12111112,right,left
12111112,left,nothing
12121111,left,up
12121111,left,right
12121111,right,left
12111112,down,down
12111112,up,up
12111212,right,right
12111212,up,right
12111212,left,left
12121211,down,nothing
12121211,right,up
12111212,down,left
12111112,right,left
12111112,left,up
12121111,left,left
12121111,left,left
12121111,right,down
12111112,down,nothing
12111112,up,right
12111212,right,nothing
12111212,up,down
12111212,left,down
12121211,down,left
12121211,right,nothing
12111212,down,nothing
12111112,right,down
12111112,left,left
12121111,left,left
12121111,left,up
12121111,right,nothing
12111112,down,up
12111112,up,right
12111212,right,right
12111212,up,nothing
12111212,left,left
12121211,down,down
12121211,right,nothing
12111212,down,right
12111112,right,up
12111112,left,right
12121111,left,down
12121111,left,down
12121111,right,down
12111112,down,left
12111112,up,nothing
12111212,right,nothing
12111212,up,left
12111212,left,nothing
12121211,down,left
12121211,right,right
12111212,down,nothing
12111112,right,up
12111112,left,down
12121111,left,left
12121111,left,up
12121111,right,left
12111112,down,down
12111112,up,down
12111212,right,down
12111212,up,down
12111212,left,left
12121211,down,left
12121211,right,up
12111212,down,left
12111112,right,nothing
12111112,left,right
12121111,left,nothing
12121111,left,nothing
12121111,right,down
12111112,down,right
12111112,up,left
12111212,right,right
12111212,up,nothing
12111212,left,left
12121211,down,nothing
12121211,right,left
12111212,down,right
12111112,right,nothing
12111112,left,up
12121111,left,left
12121111,left,left
12121111,right,left
12111112,down,nothing
12111112,up,up
12111212,right,nothing
12111212,up,right
12111212,left,nothing
12121211,down,left
12121211,right,right
12111212,down,up
12111112,right,right
12111112,left,up
12121111,left,right
12121111,left,left
12121111,right,nothing
12111112,down,down
12111112,up,left
12111212,right,right
12111212,up,nothing
12111212,left,up
12121211,down,nothing
12121211,right,left
12111212,down,down
12111112,right,left
12111112,left,right
12121111,left,up
12121111,left,up
12121111,right,down
12111112,down,left
12111112,up,down
