state,action,supervisor_action
22121211,down,up
22121222,up,up
22121211,right,up
12121212,down,right
12121222,left,left
22121222,down,up
22121212,left,up
12121212,right,right
22121212,left,up
12121212,up,right
11121222,up,left
11121222,right,left
22121222,right,up
12121222,up,left
12121212,left,down
22121211,down,up
22121222,up,up
22121211,up,up
22121211,down,up
22121211,down,up
22121222,up,up
22121211,right,up
12121212,down,left
12121222,left,left
22121222,down,up
22121212,left,up
12121212,right,down
22121212,left,up
12121212,up,down
11121222,up,left
11121222,right,left
22121222,right,up
12121222,up,left
12121212,left,up
22121211,down,up
22121222,up,up
22121211,up,up
22121211,down,up
22121211,down,up
22121222,up,up
22121211,right,up
12121212,down,down
12121222,left,left
22121222,down,up
22121212,left,up
12121212,right,up
22121212,left,up
12121212,up,right
